Spill Date,Street 1,Locality,County,Spill Date,Contributing Factor,Source,Material Name,Material Family,Quantity,Units,Year,Day,Day_of_week,Month,Location,Lat,Lon
2003-09-18,84 PARK RD               ,KINGSBURY,Washington,2003-09-18,Equipment Failure,Commercial/Industrial,ethylene oxide,Hazardous Material,50.0,Pounds,2003.0,18.0,3.0,9.0,"84, Park Road, Queensbury, Town of Kingsbury, Washington County, New York, 12804, USA",43.3489844888999,-73.5991937453872
1996-12-05,833 7TH AVE,MANHATTAN,New York,1996-12-05,Human Error,Commercial/Industrial,hydrogen fluoride,Hazardous Material,10.0,Gallons,1996.0,5.0,3.0,12.0,"7th Avenue, Times Square, Garment District, Manhattan Community Board 5, Manhattan, New York County, NYC, New York, 10019, USA",40.753517,-73.988787
1997-04-07,1999 MOUNT READ BOULEVARD,ROCHESTER,Monroe,1997-04-07,Unknown,Commercial/Industrial,nitric acid,Hazardous Material,55.0,Gallons,1997.0,7.0,0.0,4.0,"Mount Read Boulevard, Rochester, Monroe County, New York, 14615, USA",43.1980216,-77.6592715
2011-01-05,3340 MERRICK ROAD,WANTAGH,Nassau,2011-01-05,Human Error,"Institutional, Educational, Gov., Other",chlorine,Hazardous Material,10.0,Gallons,2011.0,5.0,2.0,1.0,"3340, Merrick Road, Wantagh, Nassau County, New York, 11793, USA",40.6648059428571,-73.5056240571429
2016-12-08,42-30 VERNON BLVD,LONG ISLAND CITY,Queens,2016-12-08,Unknown,Commercial/Industrial,nitrogen dioxide,Hazardous Material,1.0,Pounds,2016.0,8.0,3.0,12.0,"Vernon Boulevard, Astoria, Queens, Queens County, NYC, New York, 10044, USA",40.763734,-73.94139
2011-06-17,6 RIVERSIDE COURT,STILLWATER,Saratoga,2011-06-17,Deliberate,Passenger Vehicle,hydrogen sulfide,Hazardous Material,5.0,Gallons,2011.0,17.0,4.0,6.0,"6, Riverside Court, Bemis Heights, Town of Stillwater, Saratoga County, New York, 12170, USA",42.9599232389983,-73.633060111365
2011-08-11,47-79 RIVER STREET,BROOKLYN,Kings,2011-08-11,Equipment Failure,Commercial/Industrial,nitrogen dioxide,Hazardous Material,1.0,Pounds,2011.0,11.0,3.0,8.0,"47, River Street, Williamsburg, BK, Kings County, NYC, New York, 11211, USA",40.716891952381,-73.9662383809524
2017-11-03,71 EAST 14TH ST,MANHATTAN,New York,2017-11-03,Equipment Failure,Commercial/Industrial,nitrogen dioxide,Hazardous Material,2.8,Pounds,2017.0,3.0,4.0,11.0,"East 14th Street, East Village, Manhattan Community Board 3, Manhattan, New York County, NYC, New York, 10003, USA",40.7330796,-73.9866769
2018-10-04,568 SHORE AIRPORT RD,TICONDEROGA,Essex,2018-10-04,Human Error,Commercial/Industrial,chlorine dioxide,Hazardous Material,1.0,Gallons,2018.0,4.0,3.0,10.0,"Shore Airport Road, Ticonderoga, Essex County, New York, 12883, USA",43.857602,-73.414938
2012-11-10,2400 BUFFALO AVE,NIAGARA FALLS,Niagara,2012-11-10,Equipment Failure,Commercial/Industrial,chlorine,Hazardous Material,10.0,Pounds,2012.0,10.0,5.0,11.0,"2400, Buffalo Avenue, Niagara Falls, Niagara County, New York, 14303, USA",43.083262,-79.032926
1991-08-16,1 W. CAMPBELL RD,SCHENECTADY  ROTTERDAM,Schenectady,1991-08-16,Equipment Failure,Commercial/Industrial,formaldehyde,Hazardous Material,50.0,Gallons,1991.0,16.0,4.0,8.0,"1, West Campbell Road, Schonowe, Rotterdam, Schenectady County, New York, 12306, USA",42.80629,-73.991404
1996-10-07,1000 SHORE AIRPORT ROAD,TICONDEROGA,Essex,1996-10-07,Equipment Failure,Commercial/Industrial,methyl mercaptan,Hazardous Material,137.0,Pounds,1996.0,7.0,0.0,10.0,"Shore Airport Road, Ticonderoga, Essex County, New York, 12883, USA",43.857602,-73.414938
2001-02-11,1000 SHORE AIRPORT ROAD,TICONDEROGA,Essex,2001-02-11,Equipment Failure,Commercial/Industrial,methyl mercaptan,Hazardous Material,122.0,Pounds,2001.0,11.0,6.0,2.0,"Shore Airport Road, Ticonderoga, Essex County, New York, 12883, USA",43.857602,-73.414938
1995-10-12,AIRPORT RD,TICONDEROGA,Essex,1995-10-12,Equipment Failure,"Major Facility (MOSF) > 400,000 gal",hydrogen sulfide,Hazardous Material,45.0,Pounds,1995.0,12.0,3.0,10.0,"Ticonderoga, Essex County, New York, 12883, USA",43.848889,-73.423347
1996-08-25,SHORE AIRPORT ROAD,TICONDEROGA,Essex,1996-08-25,Equipment Failure,Commercial/Industrial,hydrogen peroxide,Hazardous Material,1.0,Gallons,1996.0,25.0,6.0,8.0,"Shore Airport Road, Ticonderoga, Essex County, New York, 12883, USA",43.857602,-73.414938
1997-01-25,SHORE AIRPORT ROAD,TICONDEROGA,Essex,1997-01-25,Equipment Failure,Commercial/Industrial,chlorine dioxide,Hazardous Material,40.0,Pounds,1997.0,25.0,5.0,1.0,"Shore Airport Road, Ticonderoga, Essex County, New York, 12883, USA",43.857602,-73.414938
1998-05-05,1000 SHORE AIRPORT ROAD,TICONDEROGA,Essex,1998-05-05,Equipment Failure,Commercial/Industrial,methyl mercaptan,Hazardous Material,120.0,Pounds,1998.0,5.0,1.0,5.0,"Shore Airport Road, Ticonderoga, Essex County, New York, 12883, USA",43.857602,-73.414938
1990-10-07,SHORE AIRPORT ROAD,TICONDEROGA,Essex,1990-10-07,Equipment Failure,Commercial/Industrial,methyl mercaptan,Hazardous Material,216.0,Gallons,1990.0,7.0,6.0,10.0,"Shore Airport Road, Ticonderoga, Essex County, New York, 12883, USA",43.857602,-73.414938
1993-02-19,SHORE AIRPORT ROAD,TICONDEROGA,Essex,1993-02-19,Equipment Failure,Commercial/Industrial,hydrogen sulfide,Hazardous Material,48.0,Pounds,1993.0,19.0,4.0,2.0,"Shore Airport Road, Ticonderoga, Essex County, New York, 12883, USA",43.857602,-73.414938
1990-10-01,SHORE AIRPORT ROAD,TICONDEROGA,Essex,1990-10-01,Equipment Failure,Commercial/Industrial,hydrogen sulfide,Hazardous Material,410.0,Gallons,1990.0,1.0,0.0,10.0,"Shore Airport Road, Ticonderoga, Essex County, New York, 12883, USA",43.857602,-73.414938
1996-11-11,1000 SHORE AIRPORT ROAD,TICONDEROGA,Essex,1996-11-11,Equipment Failure,Commercial/Industrial,chlorine dioxide,Hazardous Material,42.0,Pounds,1996.0,11.0,0.0,11.0,"Shore Airport Road, Ticonderoga, Essex County, New York, 12883, USA",43.857602,-73.414938
1997-12-01,1000 SHORE AIRPORT ROAD,TICONDEROGA,Essex,1997-12-01,Equipment Failure,Commercial/Industrial,methyl mercaptan,Hazardous Material,100.0,Pounds,1997.0,1.0,0.0,12.0,"Shore Airport Road, Ticonderoga, Essex County, New York, 12883, USA",43.857602,-73.414938
1990-10-04,SHORE AIRPORT ROAD,TICONDEROGA,Essex,1990-10-04,Equipment Failure,Commercial/Industrial,methyl mercaptan,Hazardous Material,657.0,Gallons,1990.0,4.0,3.0,10.0,"Shore Airport Road, Ticonderoga, Essex County, New York, 12883, USA",43.857602,-73.414938
1990-10-07,SHORE AIRPORT ROAD,TICONDEROGA,Essex,1990-10-07,Equipment Failure,Commercial/Industrial,hydrogen sulfide,Hazardous Material,56.0,Gallons,1990.0,7.0,6.0,10.0,"Shore Airport Road, Ticonderoga, Essex County, New York, 12883, USA",43.857602,-73.414938
1993-02-19,SHORE AIRPORT ROAD,TICONDEROGA,Essex,1993-02-19,Equipment Failure,Commercial/Industrial,methyl mercaptan,Hazardous Material,164.0,Pounds,1993.0,19.0,4.0,2.0,"Shore Airport Road, Ticonderoga, Essex County, New York, 12883, USA",43.857602,-73.414938
1996-12-10,SHORE AIRPORT ROAD,TICONDEROGA,Essex,1996-12-10,Equipment Failure,Commercial/Industrial,methyl mercaptan,Hazardous Material,127.0,Pounds,1996.0,10.0,1.0,12.0,"Shore Airport Road, Ticonderoga, Essex County, New York, 12883, USA",43.857602,-73.414938
1989-06-05,SHORE AIRPORT ROAD,TICONDEROGA,Essex,1989-06-05,Equipment Failure,Commercial/Industrial,hydrogen sulfide,Hazardous Material,450.0,Pounds,1989.0,5.0,0.0,6.0,"Shore Airport Road, Ticonderoga, Essex County, New York, 12883, USA",43.857602,-73.414938
1990-05-15,SHORE AIRPORT ROAD,TICONDEROGA,Essex,1990-05-15,Equipment Failure,Commercial/Industrial,hydrogen sulfide,Hazardous Material,50.0,Pounds,1990.0,15.0,1.0,5.0,"Shore Airport Road, Ticonderoga, Essex County, New York, 12883, USA",43.857602,-73.414938
1990-05-15,SHORE AIRPORT ROAD,TICONDEROGA,Essex,1990-05-15,Equipment Failure,Commercial/Industrial,methyl mercaptan,Hazardous Material,50.0,Pounds,1990.0,15.0,1.0,5.0,"Shore Airport Road, Ticonderoga, Essex County, New York, 12883, USA",43.857602,-73.414938
1995-10-12,AIRPORT RD,TICONDEROGA,Essex,1995-10-12,Equipment Failure,"Major Facility (MOSF) > 400,000 gal",methyl mercaptan,Hazardous Material,123.0,Pounds,1995.0,12.0,3.0,10.0,"Ticonderoga, Essex County, New York, 12883, USA",43.848889,-73.423347
1996-07-18,SHORE AIRPORT ROAD,TICONDEROGA,Essex,1996-07-18,Equipment Failure,Commercial/Industrial,methyl mercaptan,Hazardous Material,110.0,Pounds,1996.0,18.0,3.0,7.0,"Shore Airport Road, Ticonderoga, Essex County, New York, 12883, USA",43.857602,-73.414938
1997-07-29,1000 SHORE AIRPORT ROAD,TICONDEROGA,Essex,1997-07-29,Other,Commercial/Industrial,chlorine,Hazardous Material,12.0,Pounds,1997.0,29.0,1.0,7.0,"Shore Airport Road, Ticonderoga, Essex County, New York, 12883, USA",43.857602,-73.414938
1997-05-23,1000 SHORE AIRPORT ROAD,TICONDEROGA,Essex,1997-05-23,Equipment Failure,Commercial/Industrial,methyl mercaptan,Hazardous Material,100.0,Pounds,1997.0,23.0,4.0,5.0,"Shore Airport Road, Ticonderoga, Essex County, New York, 12883, USA",43.857602,-73.414938
1997-05-30,1000 SHORE AIRPORT ROAD,TICONDEROGA,Essex,1997-05-30,Equipment Failure,Commercial/Industrial,methyl mercaptan,Hazardous Material,100.0,Pounds,1997.0,30.0,4.0,5.0,"Shore Airport Road, Ticonderoga, Essex County, New York, 12883, USA",43.857602,-73.414938
1998-02-09,1000 SHORE AIRPORT ROAD,TICONDEROGA,Essex,1998-02-09,Equipment Failure,Commercial/Industrial,methyl mercaptan,Hazardous Material,100.0,Gallons,1998.0,9.0,0.0,2.0,"Shore Airport Road, Ticonderoga, Essex County, New York, 12883, USA",43.857602,-73.414938
2001-08-01,568 SHORE AIRPORT ROAD,TICONDEROGA,Essex,2001-08-01,Other,Commercial/Industrial,formaldehyde,Hazardous Material,7.0,Pounds,2001.0,1.0,2.0,8.0,"Shore Airport Road, Ticonderoga, Essex County, New York, 12883, USA",43.857602,-73.414938
1990-10-01,SHORE AIRPORT ROAD,TICONDEROGA,Essex,1990-10-01,Equipment Failure,Commercial/Industrial,methyl mercaptan,Hazardous Material,119.0,Gallons,1990.0,1.0,0.0,10.0,"Shore Airport Road, Ticonderoga, Essex County, New York, 12883, USA",43.857602,-73.414938
1995-10-17,SHORE AIRPORT ROAD,TICONDEROGA,Essex,1995-10-17,Equipment Failure,Commercial/Industrial,hydrogen sulfide,Hazardous Material,120.0,Pounds,1995.0,17.0,1.0,10.0,"Shore Airport Road, Ticonderoga, Essex County, New York, 12883, USA",43.857602,-73.414938
1997-03-15,SHORE AIRPORT ROAD,TICONDEROGA,Essex,1997-03-15,Equipment Failure,"Major Facility (MOSF) > 400,000 gal",methyl mercaptan,Hazardous Material,100.0,Pounds,1997.0,15.0,5.0,3.0,"Shore Airport Road, Ticonderoga, Essex County, New York, 12883, USA",43.857602,-73.414938
1997-03-30,SHORE AIRPORT ROAD,TICONDEROGA,Essex,1997-03-30,Equipment Failure,Commercial/Industrial,methyl mercaptan,Hazardous Material,100.0,Pounds,1997.0,30.0,6.0,3.0,"Shore Airport Road, Ticonderoga, Essex County, New York, 12883, USA",43.857602,-73.414938
1999-11-10,1000 SHORE AIRPORT ROAD,TICONDEROGA,Essex,1999-11-10,Other,Commercial/Industrial,methyl mercaptan,Hazardous Material,103.0,Pounds,1999.0,10.0,2.0,11.0,"Shore Airport Road, Ticonderoga, Essex County, New York, 12883, USA",43.857602,-73.414938
2011-12-09,568 SHORE AIRPORT ROAD,TICONDEROGA,Essex,2011-12-09,Unknown,Commercial/Industrial,methyl mercaptan,Hazardous Material,138.0,Pounds,2011.0,9.0,4.0,12.0,"Shore Airport Road, Ticonderoga, Essex County, New York, 12883, USA",43.857602,-73.414938
1997-06-26,1000 SHORE AIRPORT RD,TICONDEROGA,Essex,1997-06-26,Other,Chemical Bulk Storage Facility,chlorine,Hazardous Material,10.0,Pounds,1997.0,26.0,3.0,6.0,"Shore Airport Road, Ticonderoga, Essex County, New York, 12883, USA",43.857602,-73.414938
1997-09-03,1000 SHORE AIRPORT ROAD,TICONDEROGA,Essex,1997-09-03,Equipment Failure,Chemical Bulk Storage Facility,methyl mercaptan,Hazardous Material,102.0,Pounds,1997.0,3.0,2.0,9.0,"Shore Airport Road, Ticonderoga, Essex County, New York, 12883, USA",43.857602,-73.414938
2015-06-02,568 SHORE AIRPORT RD,TICONDEROGA,Essex,2015-06-02,Unknown,Commercial/Industrial,chlorine dioxide,Hazardous Material,1.0,Pounds,2015.0,2.0,1.0,6.0,"Shore Airport Road, Ticonderoga, Essex County, New York, 12883, USA",43.857602,-73.414938
2005-02-16,568 SHORE AIRPORT ROAD,TICONDEROGA,Essex,2005-02-16,Equipment Failure,"Institutional, Educational, Gov., Other",chlorine,Hazardous Material,26.0,Pounds,2005.0,16.0,2.0,2.0,"Shore Airport Road, Ticonderoga, Essex County, New York, 12883, USA",43.857602,-73.414938
2013-01-06,568 SHORE AIRPORT RD,TICONDEROGA,Essex,2013-01-06,Equipment Failure,Chemical Bulk Storage Facility,chlorine dioxide,Hazardous Material,1.4,Pounds,2013.0,6.0,6.0,1.0,"Shore Airport Road, Ticonderoga, Essex County, New York, 12883, USA",43.857602,-73.414938
2002-11-19,113 BRINKERHOFF ST,PLATTSBURGH,Clinton,2002-11-19,Deliberate,Commercial/Industrial,chlorine,Hazardous Material,5.0,Gallons,2002.0,19.0,1.0,11.0,"113, Brinkerhoff Street, Plattsburgh, Clinton County, New York, 12901, USA",44.696419,-73.460993
1991-06-13,SHORE AIRPORT ROAD,TICONDEROGA,Essex,1991-06-13,Equipment Failure,Commercial/Industrial,chlorine dioxide,Hazardous Material,10.0,Pounds,1991.0,13.0,3.0,6.0,"Shore Airport Road, Ticonderoga, Essex County, New York, 12883, USA",43.857602,-73.414938
1997-05-22,1000 SHORE AIRPORT ROAD,TICONDEROGA,Essex,1997-05-22,Equipment Failure,Commercial/Industrial,chlorine,Hazardous Material,11.0,Pounds,1997.0,22.0,3.0,5.0,"Shore Airport Road, Ticonderoga, Essex County, New York, 12883, USA",43.857602,-73.414938
1996-06-10,1000 SHORE AIRPORT ROAD,TICONDEROGA,Essex,1996-06-10,Equipment Failure,Commercial/Industrial,chlorine dioxide,Hazardous Material,21.0,Gallons,1996.0,10.0,0.0,6.0,"Shore Airport Road, Ticonderoga, Essex County, New York, 12883, USA",43.857602,-73.414938
1996-06-10,1000 SHORE AIRPORT ROAD,TICONDEROGA,Essex,1996-06-10,Equipment Failure,Commercial/Industrial,chlorine,Hazardous Material,15.0,Pounds,1996.0,10.0,0.0,6.0,"Shore Airport Road, Ticonderoga, Essex County, New York, 12883, USA",43.857602,-73.414938
1999-09-17,1000 SHORE AIRPORT ROAD,TICONDEROGA,Essex,1999-09-17,Equipment Failure,Commercial/Industrial,methyl mercaptan,Hazardous Material,100.0,Pounds,1999.0,17.0,4.0,9.0,"Shore Airport Road, Ticonderoga, Essex County, New York, 12883, USA",43.857602,-73.414938
1996-06-05,SHORE AIRPORT ROAD,TICONDEROGA,Essex,1996-06-05,Equipment Failure,Commercial/Industrial,methyl mercaptan,Hazardous Material,141.0,Pounds,1996.0,5.0,2.0,6.0,"Shore Airport Road, Ticonderoga, Essex County, New York, 12883, USA",43.857602,-73.414938
1999-03-29,1000 SHORE AIRPORT ROAD,TICONDEROGA,Essex,1999-03-29,Equipment Failure,Commercial/Industrial,methyl mercaptan,Hazardous Material,100.0,Pounds,1999.0,29.0,0.0,3.0,"Shore Airport Road, Ticonderoga, Essex County, New York, 12883, USA",43.857602,-73.414938
1994-02-17,2111 GIRDLE ROAD,ELMA,Erie,1994-02-17,Human Error,"Institutional, Educational, Gov., Other",hydrogen chloride,Hazardous Material,1.0,Gallons,1994.0,17.0,3.0,2.0,"2111, Girdle Road, Elma Center, Erie County, New York, 14059, USA",42.8321219998545,-78.6058930756929
2016-07-31,2801 LONG ROAD,GRAND ISLAND,Erie,2016-07-31,Equipment Failure,Commercial/Industrial,hydrochloric acid,Hazardous Material,220.0,Pounds,2016.0,31.0,6.0,7.0,"2801, Long Road, Sandy Beach, Grand Island, Erie County, New York, 14072, USA",43.0485934840259,-78.9948537886296
2016-07-06,2801 LONG RD.,GRAND ISLAND,Erie,2016-07-06,Equipment Failure,Commercial/Industrial,hydrogen fluoride,Hazardous Material,56.0,Pounds,2016.0,6.0,2.0,7.0,"2801, Long Road, Sandy Beach, Grand Island, Erie County, New York, 14072, USA",43.0485934840259,-78.9948537886296
2008-10-15,205 GOULDEN,BRONX,Bronx,2008-10-15,Unknown,"Major Facility (MOSF) > 400,000 gal",chlorine,Hazardous Material,10.0,Gallons,2008.0,15.0,2.0,10.0,"Goulden Avenue, Kingsbridge Heights, The Bronx, Bronx County, NYC, New York, 10468, USA",40.8762307,-73.8935672
1990-03-12,MILL STREET,LOCKPORT,Niagara,1990-03-12,Equipment Failure,Commercial/Industrial,phosgene,Hazardous Material,3.0,Pounds,1990.0,12.0,0.0,3.0,"Mill Street, Lockport, Lockport Town, Niagara County, New York, 14094, USA",43.1766252,-78.6855069
2015-05-26,3RD AVE AND 24 ST,BROOKLYN,Kings,2015-05-26,Equipment Failure,Commercial/Industrial,nitric oxide,Hazardous Material,11.9,Pounds,2015.0,26.0,1.0,5.0,"24, 3rd Avenue, Boerum Hill, BK, Kings County, NYC, New York, 11217, USA",40.6856690952381,-73.9805897142857
1992-04-14,85 POTTER PLACE,FAIRPORT,Monroe,1992-04-14,Unknown,Unknown,nitric acid,Hazardous Material,1.0,Gallons,1992.0,14.0,1.0,4.0,"85, Potter Place, Fairport, Perinton Town, Monroe County, New York, 14450, USA",43.093011,-77.447637
1995-06-19,100 SUNNY SOL BOULEVARD,CALEDONIA,Livingston,1995-06-19,Equipment Failure,Commercial/Industrial,chlorine,Hazardous Material,250.0,Pounds,1995.0,19.0,0.0,6.0,"Sunny Sol Boulevard, Caledonia, Caledonia Town, Livingston County, New York, 14423, USA",42.9774116,-77.8442878
1981-04-24,100 SUNNY SOL BOULEVARD,CALEDONIA,Livingston,1981-04-24,Human Error,Tank Truck,nitric acid,Hazardous Material,100.0,Gallons,1981.0,24.0,4.0,4.0,"Sunny Sol Boulevard, Caledonia, Caledonia Town, Livingston County, New York, 14423, USA",42.9774116,-77.8442878
1997-04-09,5037 THORNTON ROAD,ELLINGTON,Chautauqua,1997-04-09,Human Error,Private Dwelling,hydrogen chloride,Hazardous Material,1.0,Gallons,1997.0,9.0,2.0,4.0,"5037, Thornton Road, Ellington, Chautauqua County, New York, 14740, USA",42.2187451685764,-79.1118106434708
2011-09-08,1939 EDGEWATER ST,YORKTOWN HGTS,Westchester,2011-09-08,Equipment Failure,"Institutional, Educational, Gov., Other",chlorine,Hazardous Material,40.0,Gallons,2011.0,8.0,3.0,9.0,"1939, Edgewater Street, Yorktown Heights, Town of Yorktown, Westchester County, New York, 10598, USA",41.2754294166667,-73.774935
1986-07-29,MOHAWK ST,WHITESBORO,Oneida,1986-07-29,Human Error,Commercial/Industrial,hydrogen chloride,Hazardous Material,3000.0,Gallons,1986.0,29.0,1.0,7.0,"Mohawk Street, Whitesboro, Town of Whitestown, Oneida County, New York, 13495, United States of America",43.124519,-75.28899
2011-04-05,47-79 RIVER STREET,BROOKLYN,Kings,2011-04-05,Equipment Failure,Commercial/Industrial,nitrogen dioxide,Hazardous Material,15.0,Pounds,2011.0,5.0,1.0,4.0,"47, River Street, Williamsburg, BK, Kings County, NYC, New York, 11211, USA",40.716891952381,-73.9662383809524
2013-06-01,47-79 RIVER ST AND NORTH 1,BROOKLYN,Kings,2013-06-01,Equipment Failure,Commercial/Industrial,nitric oxide,Hazardous Material,7.3,Pounds,2013.0,1.0,5.0,6.0,"47, River Street, Williamsburg, BK, Kings County, NYC, New York, 11211, USA",40.716891952381,-73.9662383809524
2011-01-10,47-79 RIVER STREET,BROOKLYN,Kings,2011-01-10,Equipment Failure,Commercial/Industrial,nitrogen dioxide,Hazardous Material,0.1,Pounds,2011.0,10.0,0.0,1.0,"47, River Street, Williamsburg, BK, Kings County, NYC, New York, 11211, USA",40.716891952381,-73.9662383809524
1992-07-07,2929 MAIN STREET,BUFFALO,Erie,1992-07-07,Human Error,Commercial/Industrial,nitric acid,Hazardous Material,2.0,Gallons,1992.0,7.0,1.0,7.0,"Main Street, Elmwood Village, Buffalo, Erie County, New York, 14208:14209, USA",42.9183742,-78.8612811
1982-10-11,600 OAK STREET,ROCHESTER,Monroe,1982-10-11,Equipment Failure,Commercial/Industrial,chlorine,Hazardous Material,500.0,Pounds,1982.0,11.0,0.0,10.0,"600, Oak Street, Rochester, Monroe County, New York, 14608, United States of America",43.1640514242424,-77.6302802121212
2014-07-14,681 WEST RIDGE ROAD,ROCHESTER,Monroe,2014-07-14,Human Error,Commercial/Industrial,hydrochloric acid,Hazardous Material,30.0,Gallons,2014.0,14.0,0.0,7.0,"681, West Ridge Road, Maplewood, Rochester, Monroe County, New York, 14615, USA",43.2022705522927,-77.6444397852083
1996-09-24,KODAK PARK,ROCHESTER,Monroe,1996-09-24,Other,Commercial/Industrial,chlorine,Hazardous Material,7400.0,Pounds,1996.0,24.0,1.0,9.0,"Kodak Park, Eastman Business Park, Rochester, Greece Town, Monroe County, New York, 14615, USA",43.1997348,-77.6619326
2000-05-10,KODAK PARK BLDG 81,ROCHESTER,Monroe,2000-05-10,Equipment Failure,Commercial/Industrial,boron trichloride,Hazardous Material,10.0,Gallons,2000.0,10.0,2.0,5.0,"Kodak Park, Eastman Business Park, Rochester, Greece Town, Monroe County, New York, 14615, USA",43.1997348,-77.6619326
2011-05-16,1669 LAKE AVENUE,ROCHESTER,Monroe,2011-05-16,Equipment Failure,Commercial/Industrial,nitric oxide,Hazardous Material,30.0,Pounds,2011.0,16.0,0.0,5.0,"1669, Lake Avenue, Eastman Business Park, Rochester, Monroe County, New York, 14615, United States of America",43.1966998325459,-77.6283923613091
2007-08-23,1669 LAKE AVENUE,ROCHESTER,Monroe,2007-08-23,Other,Commercial/Industrial,methyl chloride,Hazardous Material,300.0,Gallons,2007.0,23.0,3.0,8.0,"1669, Lake Avenue, Eastman Business Park, Rochester, Monroe County, New York, 14615, United States of America",43.1966998325459,-77.6283923613091
2010-11-08,1669 LAKE AVENUE,ROCHESTER,Monroe,2010-11-08,Equipment Failure,Commercial/Industrial,nitrogen dioxide,Hazardous Material,10.0,Pounds,2010.0,8.0,0.0,11.0,"1669, Lake Avenue, Eastman Business Park, Rochester, Monroe County, New York, 14615, United States of America",43.1966998325459,-77.6283923613091
1999-04-25,48 LAKEWOOD AVENUE,LAKE RONKONKOMA,Suffolk,1999-04-25,Equipment Failure,Private Dwelling,chlorine,Hazardous Material,40.0,Gallons,1999.0,25.0,6.0,4.0,"48, Lakewood Avenue, Ronkonkoma, Lake Ronkonkoma, Suffolk County, New York, 11779, USA",40.8142391,-73.1094520577961
1995-04-24,261 DELAWARE ST   (RT 10),WALTON,Delaware,1995-04-24,Equipment Failure,Commercial/Industrial,chlorine,Hazardous Material,30.0,Gallons,1995.0,24.0,0.0,4.0,"261, Delaware Street, Walton, Town of Walton, Delaware County, New York, 13856, USA",42.1698656707967,-75.1366316725054
2005-08-05,LAKE NANUET DRIVE,CLARKSTOWN,Rockland,2005-08-05,Unknown,"Institutional, Educational, Gov., Other",chlorine,Hazardous Material,200.0,Gallons,2005.0,5.0,4.0,8.0,"Lake Nanuet Drive, Nanuet, Town of Clarkstown, Rockland County, New York, 10954, USA",41.0868698,-73.9985279
1997-08-07,NORTH ROAD,CUTCHOGUE,Suffolk,1997-08-07,Deliberate,Commercial/Industrial,hydrogen chloride,Hazardous Material,4.0,Gallons,1997.0,7.0,3.0,8.0,"North Road, Mattituck, Suffolk County, New York, 11952, USA",41.0095232,-72.5206451
2005-01-15,2280 PARK ROAD,LEICESTER,Livingston,2005-01-15,Unknown,Unknown,chlorine,Hazardous Material,20.0,Gallons,2005.0,15.0,5.0,1.0,"Park Road, Pine Tavern, Leicester Town, Livingston County, New York, 14481, USA",42.7395755,-77.8916643
2019-02-27,885 NIAGARA FALLS BLVD,AMHERST,Erie,2019-02-27,Equipment Failure,Commercial/Industrial,formaldehyde,Hazardous Material,10.0,Gallons,2019.0,27.0,2.0,2.0,"885, Niagara Falls Boulevard, Tonawanda, Tonawanda Town, Erie County, New York, 14226, United States of America",42.9783315644736,-78.8229165694449
2010-04-15,7396 UTICA BLVD,LOWVILLE,Lewis,2010-04-15,Other,Commercial/Industrial,chlorine,Hazardous Material,1.0,Gallons,2010.0,15.0,3.0,4.0,"Utica Boulevard, Lowville, Lewis County, New York, 13367, USA",43.7775766,-75.4827101
1999-11-05,CENTER STREET,LYONS FALLS,Lewis,1999-11-05,Equipment Failure,Tank Truck,hydrogen peroxide,Hazardous Material,50.0,Gallons,1999.0,5.0,4.0,11.0,"Center Street, Lyons Falls, Lewis County, New York, 13368, USA",43.6188552,-75.3617965
2010-11-19,260 HUDSON RIVER ROAD,WATERFORD,Saratoga,2010-11-19,Unknown,Commercial/Industrial,methyl chloride,Hazardous Material,1940.0,Pounds,2010.0,19.0,4.0,11.0,"260, Hudson River Road, Town of Waterford, Saratoga County, New York, 12188, USA",42.8147999580549,-73.6655336718819
2003-05-30,EAST 29TH ST/1ST AVE,MANHATTAN,New York,2003-05-30,Unknown,Unknown,chlorine,Hazardous Material,1.0,Gallons,2003.0,30.0,4.0,5.0,"1, East 29th Street, NoMad, Manhattan Community Board 5, Manhattan, New York County, NYC, New York, 10016, USA",40.745313,-73.986651
2009-09-01,106 CENTRAL AVE,CORTLAND,Cortland,2009-09-01,Equipment Failure,Commercial/Industrial,ethylene oxide,Hazardous Material,10.0,Gallons,2009.0,1.0,1.0,9.0,"106, Central Avenue, Cortland, Cortlandville Town, Cortland County, New York, 13045, USA",42.6006451541814,-76.1693924641976
1998-01-31,PEARL CREEK RD,WYOMING,Wyoming,1998-01-31,Human Error,Commercial/Industrial,hydrogen chloride,Hazardous Material,100.0,Gallons,1998.0,31.0,5.0,1.0,"Pearl Creek, Wyoming County, New York, 14525, USA",42.8486722,-78.0469544
1993-01-14,PEARL CREEK ROAD,WYOMING,Wyoming,1993-01-14,Unknown,Commercial/Industrial,hydrogen chloride,Hazardous Material,25.0,Gallons,1993.0,14.0,3.0,1.0,"Pearl Creek, Wyoming County, New York, 14525, USA",42.8486722,-78.0469544
2008-03-13,644 CRANE STREET,SCHENECTADY,Schenectady,2008-03-13,Abandoned Drums,Commercial/Industrial,formaldehyde,Hazardous Material,2.0,Gallons,2008.0,13.0,3.0,3.0,"644, Crane Street, Schenectady, Schenectady County, New York, 12303, USA",42.802509,-73.9490261764706
